CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1533279	957163	CHEMBL1533279	957163		SID14730424	298.72	3.55	49.41	0	Clc1ccc(cc1)C2=CC(=O)N(Nc3ccccc3)C2=O	11471524	IC50		12984	nM		IC50		12.984	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1576762	1000646	CHEMBL1576762	1000646		SID7974942	388.46	3.76	69.3	0	Cc1n[nH]c(C)c1N2C(=O)c3cccc4c(ccc(C2=O)c34)N5CCCCCC5	11395128	IC50	=	15509	nM	4.81	IC50	=	15.509	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1540042	963926	CHEMBL1540042	963926		SID14727581	237.32	2.8	82.65	0	CCCCn1c(S)nnc1c2ccoc2C	11467736	IC50	=	4246	nM	5.37	IC50	=	4.246	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1573592	997476	CHEMBL1573592	997476		SID49642490	376.32	3.01	109.5	0	CC(=O)Oc1ccc(cc1)N2C(=O)c3cccc4c(ccc(C2=O)c34)[N+](=O)[O-]	7461694	IC50	=	4057	nM	5.39	IC50	=	4.057	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1577867	1001751	CHEMBL1577867	1001751		SID17413474	260.07	1.72	66.4	0	OC(=O)C(=C(Cl)Cl)NC(=O)c1ccccc1	11467826	IC50	=	7851	nM	5.11	IC50	=	7.851	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL432044	143922	CHEMBL432044	143922		SID49674066	237.25	2.47	37.38	0	O=C1Cc2ccccc2C(=O)N1c3ccccc3	7461709	IC50	=	3968	nM	5.4	IC50	=	3.968	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1565458	989342	CHEMBL1565458	989342		SID17508858	380.44	3.97	50.27	0	O=C1C2C(C=CC(C2C(=O)N1c3ccccn3)c4ccccc4)c5ccccc5	11395076	IC50	=	59571	nM	4.23	IC50	=	59.571	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1382215	806099	CHEMBL1382215	806099		SID24784072	448.1	1.57	90.87	0	Cc1cc(Br)ccc1NC(=O)CNC(=O)CN2N=CC(=C(Cl)C2=O)Cl	11471521	IC50		49747	nM		IC50		49.747	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1566835	990719	CHEMBL1566835	990719		SID24808549	223.18	1.56	73.51	0	COc1cc2OCOc2cc1\C=C\[N+](=O)[O-]	11471400	IC50		49710	nM		IC50		49.71	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL126602	209532	CHEMBL126602	209532		SID49647214	249.26	2.62	46.17	0	O=C(\C=C/1\C(=O)Nc2ccccc12)c3ccccc3	11471409	IC50		49743	nM		IC50		49.743	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1331195	755079	CHEMBL1331195	755079		SID26659839	240.26	.76	40.62	0	CN(C)\C=C\1/C=C2N(C1=O)c3ccccc3C2=O	11395147	IC50	=	894.28	nM	6.05	IC50	=	.89428	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1509181	933065	CHEMBL1623849	1046800		SID49677796	417.54	3.97	111.37	0	Cl.COc1ccc(OC)c2sc(nc12)N(CCN(C)C)C(=O)\C=C\c3cccs3	11471421	IC50		49706	nM		IC50		49.706	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1530173	954057	CHEMBL1530173	954057		SID47197930	342.39	3.82	59.06	0	Cc1cccc(c1)C(=O)Nc2ccc(cc2)C(=O)\C=C\c3ccncc3	11471528	IC50		49751	nM		IC50		49.751	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1538097	961981	CHEMBL1538097	961981		SID17387434	319.81	4.18	87.33	0	Cc1ccc(cc1)n2c(S)nnc2c3nn(C)c(C)c3Cl	11926231	IC50	=	10738	nM	4.97	IC50	=	10.738	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1348057	771941	CHEMBL1348057	771941		SID87337483	478.95	4.62	97.65	0	Clc1ccc(cc1)c2oc(\C=C(\C(=O)NCc3cccnc3)/S(=O)(=O)c4ccccc4)cc2	11471536	IC50		49744	nM		IC50		49.744	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1988648	1309939	CHEMBL1988648	1309939		SID99356200	300.26	1.2	89.9	0	CC1OC2CC(=O)OC2C3=C1C(=O)c4c(O)cccc4C3=O	11471444	IC50		38184	nM		IC50		38.184	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1565378	989262	CHEMBL1565378	989262		SID14721865	356.49	2.01	165.76	0	CCCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1	11926281	IC50	=	16334	nM	4.79	IC50	=	16.334	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1565378	989262	CHEMBL1565378	989262		SID14721865	356.49	2.01	165.76	0	CCCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1	11467838	IC50	=	4684	nM	5.33	IC50	=	4.684	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1445684	869568	CHEMBL1445684	869568		SID26661792	362.41	4.2	100.86	0	Sc1nnc(c2ccc3ccccc3n2)n1c4ccc5OCCOc5c4	11926190	IC50	=	55490	nM	4.26	IC50	=	55.49	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1371432	795316	CHEMBL1371432	795316		SID26729206	277.28	1.76	99.94	0	COCC(C)NC(=O)c1cc2cccc(c2[nH]1)[N+](=O)[O-]	11467798	IC50	=	6150	nM	5.21	IC50	=	6.15	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1371432	795316	CHEMBL1371432	795316		SID26729206	277.28	1.76	99.94	0	COCC(C)NC(=O)c1cc2cccc(c2[nH]1)[N+](=O)[O-]	11926241	IC50	=	14073	nM	4.85	IC50	=	14.073	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1495079	918963	CHEMBL1495079	918963		SID24795383	339.39	4.37	79.53	0	Cn1cc(\C=C(/C(=O)O)\C(=C2CCCCC2)C(=O)O)c3ccccc13	11395116	IC50	=	54075	nM	4.27	IC50	=	54.075	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1423602	847486	CHEMBL1423602	847486		SID49646342	449.52	3.16	136.45	0	CSC[C@H](NC(=O)COc1cc2OC(C)(C)CCc2c3OC(=O)C(=C(C)c13)C)C(=O)O	11467773	IC50	=	4210	nM	5.38	IC50	=	4.21	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1511843	935727	CHEMBL1511843	935727		SID51085890	420.46	3.23	137.52	0	Fc1ccc(CNC(=O)CSc2nnc(NC(=O)c3ccccc3F)s2)cc1	11926283	IC50	=	18143	nM	4.74	IC50	=	18.143	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1527705	951589	CHEMBL1527705	951589		SID14746379	413.54	5.22	169.06	1	Oc1nc(SCc2nnc(S)n2c3ccccc3)nc4sc5CCCc5c14	11467759	IC50	=	4204	nM	5.38	IC50	=	4.204	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1470904	894788	CHEMBL1470904	894788		SID17415970	312.39	3.81	93.45	0	CC(C)OC(=O)c1sc2nc(ccc2c1N)c3ccccc3	7465222	IC50	=	3698	nM	5.43	IC50	=	3.698	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1712082	1092813	CHEMBL1712082	1092813		SID92763934	450.61	5.48	74.59	1	CC1=C(O)C(=O)C=C2C1=CC=C3C2(C)CCC4(C)C5CC(C)(CCC5(C)CCC34C)C(=O)O	11471418	IC50		38137	nM		IC50		38.137	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1578600	1002484	CHEMBL1578600	1002484		SID24790728	316.44	3.46	99.55	0	Oc1nc2SC3C4CCC(C4)C3C(c5cccnc5)c2s1	11926164	IC50	=	54.35	nM	7.27	IC50	=	.05435	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1303914	727798	CHEMBL1303914	727798		SID24819610	294.3	2.87	58.64	0	COc1ccc(cc1)C2=CC(=O)N(Nc3ccccc3)C2=O	11471399	IC50		49781	nM		IC50		49.781	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1450616	874500	CHEMBL1450616	874500		SID17414945	385.83	3.16	106.28	0	Clc1cccc(c1)N2C(=O)CC(Sc3nnnn3c4ccccc4)C2=O	11467901	IC50		12637	nM		IC50		12.637	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1320566	744450	CHEMBL1617971	1040922		SID49667041	249.33	4.2	19.66	0	[I-].Cc1ccc2[nH]cc(\C=C\c3cc[n+](C)cc3)c2c1	11395150	IC50	=	25802	nM	4.59	IC50	=	25.802	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688495	CHEMBL1613916	B	PubChem BioAssay. Epi-absorbance-based dose response assay for common IMP-1 and VIM-2 inhibitors: biochemical high throughput screening assay to identify inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1374957	798841	CHEMBL1374957	798841		SID49664970	305.33	3.22	55.4	0	C=CCOc1cccc(c1)C(=O)\C=C/2\C(=O)Nc3ccccc23	11471430	IC50		49750	nM		IC50		49.75	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
